"transectId","block","type_CT_TT","originTagNum","end5mTagNum","comments","plantID","x","y","height_Spring23","height_Fall23","width_Spring23","width_Fall23","repro_Spring23","repro_Fall23","numRep_Spring23","numRep_Fall23","notes_Spring23","notes_Fall23"
"38","19","TT","1077","1043",,"944","0.25","0.25",NULL,"5",NULL,"6.4",NULL,"0",NULL,"0",NULL,
"38","19","TT","1077","1043",,"945","0.25","1.41","5","3","4.2","5.5","0","0","0","0","last year flower stem",
"38","19","TT","1077","1043",,"946","0.25","2.25",NULL,"8.5",NULL,"8.5",NULL,"1",NULL,"27",NULL,
"38","19","TT","1077","1043",,"947","0.25","3.25",NULL,"11",NULL,"6.5",NULL,"1",NULL,"13",NULL,
"38","19","TT","1077","1043",,"948","0.25","4.25",NULL,"9",NULL,"5.5",NULL,"1",NULL,"13",NULL,
"38","19","TT","1077","1043",,"949","0.27","0","4.5","4","5.4","12","0","0","0","0",,
"38","19","TT","1077","1043",,"950","0.27","2.29","3","0","4.5","0","0","0","0","0",,
"38","19","TT","1077","1043",,"951","0.28","1.55","1","1","2.5","3.5","0","0","0","0",,
"38","19","TT","1077","1043",,"952","0.28","2.07","5","6","8.5","12","0","1","0","5","last year flower stem",
"38","19","TT","1077","1043",,"953","0.3","4.77","4.5","0","8","0","0","0","0","0","last year repro.",
"38","19","TT","1077","1043",,"954","0.32","1.61","5","4","5.5","11","0","0","0","0",,
"38","19","TT","1077","1043",,"955","0.33","3.6","1.5","0","1.5","0","0","0","0","0",,
"38","19","TT","1077","1043",,"956","0.34","4.5","5","5","7.5","8","0","0","0","0",,
"38","19","TT","1077","1043",,"957","0.38","3.63","1","2","1","5","0","0","0","0",,
"38","19","TT","1077","1043",,"958","0.38","4.81","4","0","3","0","0","0","0","0",,
"38","19","TT","1077","1043",,"959","0.39","4.73","4","0","4.5","0","0","0","0","0",,
"38","19","TT","1077","1043",,"960","0.42","1.24","2","0","3","0","0","0","0","0",,
"38","19","TT","1077","1043",,"961","0.42","4.57","3.5","3","4","10","0","0","0","0",,
"38","19","TT","1077","1043",,"962","0.45","1.57","5.8","7","7.5","10","0","1","0","4","last year flower stem",
"38","19","TT","1077","1043",,"963","0.48","0.6","5","6","7","9","0","1","0","4",,
"38","19","TT","1077","1043",,"964","0.53","3.61","2","2","2.5","5","0","0","0","0",,
"38","19","TT","1077","1043",,"965","0.55","1.7",NULL,"2",NULL,"5",NULL,"0",NULL,"0",NULL,
"38","19","TT","1077","1043",,"966","0.55","3.16","1.5","0","3","0","0","0","0","0",,
"38","19","TT","1077","1043",,"967","0.57","0.28","4.5","4","7","8","0","0","0","0","last year flower stem",
"38","19","TT","1077","1043",,"968","0.57","0.3","4.2","3","4.5","7","0","0","0","0",,
"38","19","TT","1077","1043",,"969","0.59","0.59","4","0","7.3","0","0","0","0","0",,
"38","19","TT","1077","1043",,"970","0.59","5","3.5","0","5.5","0","0","0","0","0",,
"38","19","TT","1077","1043",,"971","0.64","0.56","2","6","4","6","0","1","0","5",,
"38","19","TT","1077","1043",,"972","0.64","3.82","1","0","1","0","0","0","0","0",,
"38","19","TT","1077","1043",,"973","0.67","4.12","1","0","2","0","0","0","0","0",,
"38","19","TT","1077","1043",,"974","0.67","4.56","4.5","3","7","12","0","0","0","0",,
"38","19","TT","1077","1043",,"975","0.67","5","3","0","4.5","0","0","0","0","0",,
"38","19","TT","1077","1043",,"976","0.68","3.15","2","0","3.5","0","0","0","0","0",,
"38","19","TT","1077","1043",,"977","0.7","1.2","3","0","3","0","0","0","0","0",,
"38","19","TT","1077","1043",,"978","0.73","0.59","4.5","7","5","10","0","1","0","4",,
"38","19","TT","1077","1043",,"979","0.74","1.72",NULL,"3",NULL,"8",NULL,"0",NULL,"0",NULL,
"38","19","TT","1077","1043",,"980","0.74","1.77",NULL,"8",NULL,"8",NULL,"1",NULL,"6",NULL,
"38","19","TT","1077","1043",,"981","0.75","0.75",NULL,"2.4",NULL,"5.5",NULL,"0",NULL,"0",NULL,
"38","19","TT","1077","1043",,"982","0.75","1.75","5.5","3","8.2","8","0","0","0","0",,
"38","19","TT","1077","1043",,"983","0.75","2.75","5","1","5.5","3.5","0","0","0","0",,
"38","19","TT","1077","1043",,"984","0.75","3.75","4.5","3","3","6","0","0","0","0",,
"38","19","TT","1077","1043",,"985","0.75","4.75","7","4","7","12","0","0","0","0",,
"38","19","TT","1077","1043",,"986","0.79","1.91","2","4","4.5","6","0","0","0","0",,
"38","19","TT","1077","1043",,"987","0.85","1.9","3","5","3.5","8","0","0","0","0",,
"38","19","TT","1077","1043",,"988","0.92","0.53","5.5","6","6","10","0","0","0","0","last year flower stem",
"38","19","TT","1077","1043",,"989","0.92","2.1","2","2","1.5","5","0","0","0","0",,
"38","19","TT","1077","1043",,"990","0.94","4.18","1.5","0","1.5","0","0","0","0","0",,
"38","19","TT","1077","1043",,"991","0.95","4.61","7.5","0","7","0","0","0","0","0",,
"38","19","TT","1077","1043",,"992","0.99","3.4","3","0","2.5","0","0","0","0","0",,
"39","20","CT","291","1158",,"993","0.09","0.39",NULL,"5",NULL,"13",NULL,"1",NULL,"19",NULL,
"39","20","CT","291","1158",,"994","0.09","1",NULL,"4",NULL,"7",NULL,"0",NULL,"0",NULL,
"39","20","CT","291","1158",,"995","0.09","3.32",NULL,"7",NULL,"6",NULL,"1",NULL,"8",NULL,
"39","20","CT","291","1158",,"996","0.14","4",NULL,"4",NULL,"9",NULL,"0",NULL,"0",NULL,
"39","20","CT","291","1158",,"997","0.15","4.15",NULL,"9",NULL,"15",NULL,"1",NULL,"27",NULL,
"39","20","CT","291","1158",,"998","0.19","3.12",NULL,"2",NULL,"12",NULL,"0",NULL,"0",NULL,
"39","20","CT","291","1158",,"999","0.21","1.96",NULL,"4",NULL,"9",NULL,"0",NULL,"0",NULL,
"39","20","CT","291","1158",,"1000","0.25","1.92",NULL,"6",NULL,"13",NULL,"0",NULL,"0",NULL,
"39","20","CT","291","1158",,"1001","0.28","3.79",NULL,"4",NULL,"12",NULL,"0",NULL,"0",NULL,
"39","20","CT","291","1158",,"1002","0.3","0.99",NULL,"3",NULL,"12",NULL,"0",NULL,"0",NULL,
"39","20","CT","291","1158",,"1003","0.32","1.35",NULL,"1.5",NULL,"2",NULL,"0",NULL,"0",NULL,
"39","20","CT","291","1158",,"1004","0.33","3.05",NULL,"7",NULL,"14",NULL,"0",NULL,"0",NULL,
"39","20","CT","291","1158",,"1005","0.37","0.95",NULL,"4",NULL,"9",NULL,"1",NULL,"7",NULL,
"39","20","CT","291","1158",,"1006","0.43","0.9",NULL,"5",NULL,"9",NULL,"0",NULL,"0",NULL,
"39","20","CT","291","1158",,"1007","0.48","0.56",NULL,"6",NULL,"12",NULL,"1",NULL,"15",NULL,
"39","20","CT","291","1158",,"1008","0.49","3",NULL,"10",NULL,"15",NULL,"1",NULL,"13",NULL,
"39","20","CT","291","1158",,"1009","0.51","0.67",NULL,"5",NULL,"13",NULL,"1",NULL,"8",NULL,
"39","20","CT","291","1158",,"1010","0.59","0.35",NULL,"6",NULL,"10",NULL,"0",NULL,"0",NULL,
"39","20","CT","291","1158",,"1011","0.72","0.47",NULL,"5",NULL,"6",NULL,"1",NULL,"5",NULL,
"39","20","CT","291","1158",,"1012","0.73","0.96",NULL,"2",NULL,"8",NULL,"1",NULL,"3",NULL,
"39","20","CT","291","1158",,"1013","0.73","3.4",NULL,"4",NULL,"6",NULL,"0",NULL,"0",NULL,
"39","20","CT","291","1158",,"1014","0.75","0.75",NULL,"8",NULL,"12",NULL,"0",NULL,"0",NULL,
"39","20","CT","291","1158",,"1015","0.78","0.25",NULL,"6",NULL,"8",NULL,"0",NULL,"0",NULL,
"39","20","CT","291","1158",,"1016","0.81","2.71",NULL,"5",NULL,"8",NULL,"0",NULL,"0",NULL,
"39","20","CT","291","1158",,"1017","0.84","2.55",NULL,"6",NULL,"8",NULL,"1",NULL,"6",NULL,
"39","20","CT","291","1158",,"1018","0.88","0.28",NULL,"4",NULL,"9",NULL,"0",NULL,"0",NULL,
"39","20","CT","291","1158",,"1019","0.88","3.55",NULL,"6",NULL,"10",NULL,"0",NULL,"0",NULL,
"39","20","CT","291","1158",,"1020","0.89","0.76",NULL,"4",NULL,"13",NULL,"0",NULL,"0",NULL,
"40","20","TT","1017","1073",,"1021","0.03","3.67","6","9","11","10","1","1","0","29",,
"40","20","TT","1017","1073",,"1022","0.09","4.79",NULL,"5",NULL,"6",NULL,"1",NULL,"4",NULL,
"40","20","TT","1017","1073",,"1023","0.13","3.07","5.5","4","7.5","9","1","1","0","6",,
"40","20","TT","1017","1073",,"1024","0.24","2.25","5","10","4","11","0","1","0","4",,
"40","20","TT","1017","1073",,"1025","0.25","0.25",NULL,"14",NULL,"9",NULL,"1",NULL,"47",NULL,
"40","20","TT","1017","1073",,"1026","0.25","1.25","5","3","9","8","0","0","0","0",,
"40","20","TT","1017","1073",,"1027","0.25","3.25",NULL,"7",NULL,"9",NULL,"1",NULL,"2",NULL,
"40","20","TT","1017","1073",,"1028","0.25","4.25","6","5","8","8","0","0","0","0",,
"40","20","TT","1017","1073",,"1029","0.28","1.19","5","3","10","7","1","1","0","5",,
"40","20","TT","1017","1073",,"1030","0.29","3.85","3","3","3","5","0","0","0","0",,
"40","20","TT","1017","1073",,"1031","0.5","4.64","4.5","4","5","9","0","0","0","0",,
"40","20","TT","1017","1073",,"1032","0.51","4.89","10","10","17","7","1","1","0","17",,
"40","20","TT","1017","1073",,"1033","0.53","3.01","7.5","10","12","11","1","1","0","7",,
"40","20","TT","1017","1073",,"1034","0.56","2.86",NULL,"6",NULL,"10",NULL,"1",NULL,"7",NULL,
"40","20","TT","1017","1073",,"1035","0.66","3.36","4.5","5","10","10","0","1","0","3",,
"40","20","TT","1017","1073",,"1036","0.74","2.36","4","4","6.5","8","0","0","0","0",,
"40","20","TT","1017","1073",,"1037","0.75","0.75",NULL,"7.8",NULL,"13",NULL,"1",NULL,"4",NULL,
"40","20","TT","1017","1073",,"1038","0.75","1.75",NULL,"9.8",NULL,"13",NULL,"1",NULL,"5",NULL,
"40","20","TT","1017","1073",,"1039","0.75","2.75","6","3","9","7","0","0","0","0",,
"40","20","TT","1017","1073",,"1040","0.75","3.46","7","8","11","13","1","1","0","13",,
"40","20","TT","1017","1073",,"1041","0.75","3.75","5","3","3","6","0","0","0","0",,
"40","20","TT","1017","1073",,"1042","0.75","4.75",NULL,"9",NULL,"12",NULL,"0",NULL,"0",NULL,
"40","20","TT","1017","1073",,"1043","0.79","3.95",NULL,"1",NULL,"5",NULL,"0",NULL,"0",NULL,
"40","20","TT","1017","1073",,"1044","0.83","1.15","9","15","15","14","1","1","0","30",,
